"Step","4l4h32-agtt-shortest-path (path) - train/f1","4l4h32-agtt-shortest-path (path) - train/f1__MIN","4l4h32-agtt-shortest-path (path) - train/f1__MAX","4l4h32-agtt-shortest-path (path) - val/f1","4l4h32-agtt-shortest-path (path) - val/f1__MIN","4l4h32-agtt-shortest-path (path) - val/f1__MAX","4l4h32-agtt-shortest-path (er) - train/f1","4l4h32-agtt-shortest-path (er) - train/f1__MIN","4l4h32-agtt-shortest-path (er) - train/f1__MAX","4l4h32-agtt-shortest-path (er) - val/f1","4l4h32-agtt-shortest-path (er) - val/f1__MIN","4l4h32-agtt-shortest-path (er) - val/f1__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - train/f1","4l4h32-agtt-shortest-path (er+sbm+path) - train/f1__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - train/f1__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - val/f1","4l4h32-agtt-shortest-path (er+sbm+path) - val/f1__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - val/f1__MAX"
"79","0.5704854090652076","0.5704854090652076","0.5704854090652076","0.5483082374091129","0.5483082374091129","0.5483082374091129","0.16141673235721535","0.16141673235721535","0.16141673235721535","0.1769037480572191","0.1769037480572191","0.1769037480572191","0.5353235808722097","0.5353235808722097","0.5353235808722097","0.35932099517414523","0.35932099517414523","0.35932099517414523"
"80","0.534977552450437","0.534977552450437","0.534977552450437","0.6788436316989803","0.6788436316989803","0.6788436316989803","0.1517955717432253","0.1517955717432253","0.1517955717432253","0.12203694661748164","0.12203694661748164","0.12203694661748164","0.5710909593405615","0.5710909593405615","0.5710909593405615","0.36286253549491415","0.36286253549491415","0.36286253549491415"
"81","0.5954797096307493","0.5954797096307493","0.5954797096307493","0.6818270277784945","0.6818270277784945","0.6818270277784945","0.13669152311252486","0.13669152311252486","0.13669152311252486","0.13470664399387638","0.13470664399387638","0.13470664399387638","0.5727905808500577","0.5727905808500577","0.5727905808500577","0.3662948423164199","0.3662948423164199","0.3662948423164199"
"82","0.5751255441521408","0.5751255441521408","0.5751255441521408","0.6875806833142777","0.6875806833142777","0.6875806833142777","0.16044129211294816","0.16044129211294816","0.16044129211294816","0.14655481399206616","0.14655481399206616","0.14655481399206616","0.57546845583296","0.57546845583296","0.57546845583296","0.360756708295834","0.360756708295834","0.360756708295834"
"83","0.607330317254416","0.607330317254416","0.607330317254416","0.7304534279526758","0.7304534279526758","0.7304534279526758","0.1453802380991145","0.1453802380991145","0.1453802380991145","0.15502280187116738","0.15502280187116738","0.15502280187116738","0.5405600363629391","0.5405600363629391","0.5405600363629391","0.3499408985189245","0.3499408985189245","0.3499408985189245"
"84","0.6469475222703616","0.6469475222703616","0.6469475222703616","0.6937282753998417","0.6937282753998417","0.6937282753998417","0.16316582411534133","0.16316582411534133","0.16316582411534133","0.15171378016676018","0.15171378016676018","0.15171378016676018","0.5569918474785681","0.5569918474785681","0.5569918474785681","0.39613886909168433","0.39613886909168433","0.39613886909168433"
"85","0.643520902725198","0.643520902725198","0.643520902725198","0.7277048646365505","0.7277048646365505","0.7277048646365505","0.1648594744292328","0.1648594744292328","0.1648594744292328","0.1542741601540792","0.1542741601540792","0.1542741601540792","0.5882566423598894","0.5882566423598894","0.5882566423598894","0.36680550131138706","0.36680550131138706","0.36680550131138706"
"86","0.6094380524557838","0.6094380524557838","0.6094380524557838","0.7184586329776514","0.7184586329776514","0.7184586329776514","0.15117659490257535","0.15117659490257535","0.15117659490257535","0.15369432995797672","0.15369432995797672","0.15369432995797672","0.601067919360574","0.601067919360574","0.601067919360574","0.36023288095528655","0.36023288095528655","0.36023288095528655"
"87","0.573504381978632","0.573504381978632","0.573504381978632","0.7049031567723729","0.7049031567723729","0.7049031567723729","0.1843665055586891","0.1843665055586891","0.1843665055586891","0.14010492605192953","0.14010492605192953","0.14010492605192953","0.5472952782246422","0.5472952782246422","0.5472952782246422","0.36921170744587917","0.36921170744587917","0.36921170744587917"
"88","0.6268327757093984","0.6268327757093984","0.6268327757093984","0.6651107070955079","0.6651107070955079","0.6651107070955079","0.13520720103449474","0.13520720103449474","0.13520720103449474","0.13788465280871604","0.13788465280871604","0.13788465280871604","0.5597757477485921","0.5597757477485921","0.5597757477485921","0.3377198255562704","0.3377198255562704","0.3377198255562704"
"89","0.5928985311401176","0.5928985311401176","0.5928985311401176","0.6991240517568043","0.6991240517568043","0.6991240517568043","0.14633538744962676","0.14633538744962676","0.14633538744962676","0.15065179838817688","0.15065179838817688","0.15065179838817688","0.5931478951670449","0.5931478951670449","0.5931478951670449","0.4018160935678368","0.4018160935678368","0.4018160935678368"
"90","0.645704712495482","0.645704712495482","0.645704712495482","0.7427535946516193","0.7427535946516193","0.7427535946516193","0.19299554704840963","0.19299554704840963","0.19299554704840963","0.16641555222140747","0.16641555222140747","0.16641555222140747","0.563462159700314","0.563462159700314","0.563462159700314","0.41229165753785707","0.41229165753785707","0.41229165753785707"
"91","0.6232584981731877","0.6232584981731877","0.6232584981731877","0.7276704220449977","0.7276704220449977","0.7276704220449977","0.1624186588124526","0.1624186588124526","0.1624186588124526","0.14396093097693657","0.14396093097693657","0.14396093097693657","0.5372491370765557","0.5372491370765557","0.5372491370765557","0.37509918893586963","0.37509918893586963","0.37509918893586963"
"92","0.6115723372937875","0.6115723372937875","0.6115723372937875","0.6741403819513023","0.6741403819513023","0.6741403819513023","0.19218922330592467","0.19218922330592467","0.19218922330592467","0.17016247928269346","0.17016247928269346","0.17016247928269346","0.554458872226815","0.554458872226815","0.554458872226815","0.3764669032292791","0.3764669032292791","0.3764669032292791"
"93","0.6298738511361627","0.6298738511361627","0.6298738511361627","0.7123733820804459","0.7123733820804459","0.7123733820804459","0.15552036198319352","0.15552036198319352","0.15552036198319352","0.1492806413040139","0.1492806413040139","0.1492806413040139","0.5872277026623173","0.5872277026623173","0.5872277026623173","0.4019897771607514","0.4019897771607514","0.4019897771607514"
"94","0.6988034887733987","0.6988034887733987","0.6988034887733987","0.752871707615245","0.752871707615245","0.752871707615245","0.16155567179618613","0.16155567179618613","0.16155567179618613","0.16946530673798968","0.16946530673798968","0.16946530673798968","0.6099749525065495","0.6099749525065495","0.6099749525065495","0.39268748799499315","0.39268748799499315","0.39268748799499315"
"95","0.6382615757116568","0.6382615757116568","0.6382615757116568","0.7299554309505663","0.7299554309505663","0.7299554309505663","0.19157842888780335","0.19157842888780335","0.19157842888780335","0.1668532593102519","0.1668532593102519","0.1668532593102519","0.5846980952189652","0.5846980952189652","0.5846980952189652","0.36294807236895954","0.36294807236895954","0.36294807236895954"
"96","0.6481702853059303","0.6481702853059303","0.6481702853059303","0.7100938182347296","0.7100938182347296","0.7100938182347296","0.19191334698029727","0.19191334698029727","0.19191334698029727","0.15549895867709618","0.15549895867709618","0.15549895867709618","0.5956718579208748","0.5956718579208748","0.5956718579208748","0.3936769803698023","0.3936769803698023","0.3936769803698023"
"97","0.6983441696256569","0.6983441696256569","0.6983441696256569","0.743842896915698","0.743842896915698","0.743842896915698","0.1729711388650776","0.1729711388650776","0.1729711388650776","0.1552079756970116","0.1552079756970116","0.1552079756970116","0.6026751531648203","0.6026751531648203","0.6026751531648203","0.3917381606043147","0.3917381606043147","0.3917381606043147"
"98","0.6757370323914846","0.6757370323914846","0.6757370323914846","0.7859405799838549","0.7859405799838549","0.7859405799838549","0.1923295076917152","0.1923295076917152","0.1923295076917152","0.1701526347725358","0.1701526347725358","0.1701526347725358","0.5935607266401145","0.5935607266401145","0.5935607266401145","0.4119046796935339","0.4119046796935339","0.4119046796935339"
"99","0.6364879838029177","0.6364879838029177","0.6364879838029177","0.7860670194827977","0.7860670194827977","0.7860670194827977","0.17044074223071778","0.17044074223071778","0.17044074223071778","0.1747123809220758","0.1747123809220758","0.1747123809220758","0.6258576008786936","0.6258576008786936","0.6258576008786936","0.3844989364242129","0.3844989364242129","0.3844989364242129"
"100","0.6891446138039772","0.6891446138039772","0.6891446138039772","0.7405593176311668","0.7405593176311668","0.7405593176311668","0.1665757275548497","0.1665757275548497","0.1665757275548497","0.16131562277626585","0.16131562277626585","0.16131562277626585","0.5914730979702809","0.5914730979702809","0.5914730979702809","0.427631174073354","0.427631174073354","0.427631174073354"
"101","0.6328824888094455","0.6328824888094455","0.6328824888094455","0.6749473549468956","0.6749473549468956","0.6749473549468956","0.15541036790920104","0.15541036790920104","0.15541036790920104","0.16185860357168708","0.16185860357168708","0.16185860357168708","0.6613509488022079","0.6613509488022079","0.6613509488022079","0.4072276342517666","0.4072276342517666","0.4072276342517666"
"102","0.6623424861926592","0.6623424861926592","0.6623424861926592","0.7688488322830499","0.7688488322830499","0.7688488322830499","0.17126283786301405","0.17126283786301405","0.17126283786301405","0.16724923180299778","0.16724923180299778","0.16724923180299778","0.5910626178398964","0.5910626178398964","0.5910626178398964","0.4107754413873997","0.4107754413873997","0.4107754413873997"
"103","0.6986763484017271","0.6986763484017271","0.6986763484017271","0.7650630080907777","0.7650630080907777","0.7650630080907777","0.1835420314412357","0.1835420314412357","0.1835420314412357","0.17559400892145932","0.17559400892145932","0.17559400892145932","0.5977233805875194","0.5977233805875194","0.5977233805875194","0.4103278306933698","0.4103278306933698","0.4103278306933698"
"104","0.6695180905197505","0.6695180905197505","0.6695180905197505","0.7671090370311813","0.7671090370311813","0.7671090370311813","0.19305846503433083","0.19305846503433083","0.19305846503433083","0.15181415119813943","0.15181415119813943","0.15181415119813943","0.584949957345302","0.584949957345302","0.584949957345302","0.42384492897765913","0.42384492897765913","0.42384492897765913"
"105","0.6888474771877813","0.6888474771877813","0.6888474771877813","0.7634198350340454","0.7634198350340454","0.7634198350340454","0.20451157863982697","0.20451157863982697","0.20451157863982697","0.17480305329809565","0.17480305329809565","0.17480305329809565","0.6320530932607252","0.6320530932607252","0.6320530932607252","0.41685833569186065","0.41685833569186065","0.41685833569186065"
"106","0.6905964649606995","0.6905964649606995","0.6905964649606995","0.7781583527946971","0.7781583527946971","0.7781583527946971","0.18724338147859637","0.18724338147859637","0.18724338147859637","0.1690227401227808","0.1690227401227808","0.1690227401227808","0.6393372652186037","0.6393372652186037","0.6393372652186037","0.4165684328608931","0.4165684328608931","0.4165684328608931"
"107","0.6890685571486327","0.6890685571486327","0.6890685571486327","0.8078899269376406","0.8078899269376406","0.8078899269376406","0.1790836126313343","0.1790836126313343","0.1790836126313343","0.13882153803665706","0.13882153803665706","0.13882153803665706","0.626591028824671","0.626591028824671","0.626591028824671","0.40154508870141475","0.40154508870141475","0.40154508870141475"
"108","0.6850535744482118","0.6850535744482118","0.6850535744482118","0.7929905565154615","0.7929905565154615","0.7929905565154615","0.13259124346447154","0.13259124346447154","0.13259124346447154","0.17004565921295986","0.17004565921295986","0.17004565921295986","0.6128779257218021","0.6128779257218021","0.6128779257218021","0.4131410694242897","0.4131410694242897","0.4131410694242897"
"109","0.6793808270614807","0.6793808270614807","0.6793808270614807","0.789334735745709","0.789334735745709","0.789334735745709","0.2016748897540338","0.2016748897540338","0.2016748897540338","0.15939563584619904","0.15939563584619904","0.15939563584619904","0.6232529108104793","0.6232529108104793","0.6232529108104793","0.426797959217327","0.426797959217327","0.426797959217327"
"110","0.7496910240659833","0.7496910240659833","0.7496910240659833","0.7878903317214108","0.7878903317214108","0.7878903317214108","0.17421810673884083","0.17421810673884083","0.17421810673884083","0.19103814188595902","0.19103814188595902","0.19103814188595902","0.6166595040805567","0.6166595040805567","0.6166595040805567","0.43111459635221455","0.43111459635221455","0.43111459635221455"
"111","0.6911991212747954","0.6911991212747954","0.6911991212747954","0.8042653283224923","0.8042653283224923","0.8042653283224923","0.21791276693795308","0.21791276693795308","0.21791276693795308","0.14726718838876895","0.14726718838876895","0.14726718838876895","0.6012559798283564","0.6012559798283564","0.6012559798283564","0.3850433128396303","0.3850433128396303","0.3850433128396303"
"112","0.6926771014366013","0.6926771014366013","0.6926771014366013","0.8107734486381883","0.8107734486381883","0.8107734486381883","0.16444623487654428","0.16444623487654428","0.16444623487654428","0.1646772780694986","0.1646772780694986","0.1646772780694986","0.6439848204705366","0.6439848204705366","0.6439848204705366","0.36287095501425776","0.36287095501425776","0.36287095501425776"
"113","0.7592359778976137","0.7592359778976137","0.7592359778976137","0.7946063827798429","0.7946063827798429","0.7946063827798429","0.18813645894902803","0.18813645894902803","0.18813645894902803","0.1606121754410333","0.1606121754410333","0.1606121754410333","0.6363646062779543","0.6363646062779543","0.6363646062779543","0.4068401876977885","0.4068401876977885","0.4068401876977885"
"114","0.7054450268675934","0.7054450268675934","0.7054450268675934","0.7194716078707486","0.7194716078707486","0.7194716078707486","0.19655005037771267","0.19655005037771267","0.19655005037771267","0.15400357138054446","0.15400357138054446","0.15400357138054446","0.6777593531298979","0.6777593531298979","0.6777593531298979","0.44467621242019134","0.44467621242019134","0.44467621242019134"
"115","0.6875100978737296","0.6875100978737296","0.6875100978737296","0.8028408492556041","0.8028408492556041","0.8028408492556041","0.16481309133248084","0.16481309133248084","0.16481309133248084","0.1712583691159798","0.1712583691159798","0.1712583691159798","0.6045061322371054","0.6045061322371054","0.6045061322371054","0.429479181611011","0.429479181611011","0.429479181611011"
"116","0.6793505036705038","0.6793505036705038","0.6793505036705038","0.7734149635711989","0.7734149635711989","0.7734149635711989","0.20656855978300082","0.20656855978300082","0.20656855978300082","0.1570874171318511","0.1570874171318511","0.1570874171318511","0.659919065304742","0.659919065304742","0.659919065304742","0.4158753693509567","0.4158753693509567","0.4158753693509567"
"117","0.6801510504674988","0.6801510504674988","0.6801510504674988","0.8537471062938625","0.8537471062938625","0.8537471062938625","0.19374158218359033","0.19374158218359033","0.19374158218359033","0.18118867619253098","0.18118867619253098","0.18118867619253098","0.6590216217809558","0.6590216217809558","0.6590216217809558","0.4253923405109039","0.4253923405109039","0.4253923405109039"
"118","0.7486789870534847","0.7486789870534847","0.7486789870534847","0.80093965251474","0.80093965251474","0.80093965251474","0.19272526317094485","0.19272526317094485","0.19272526317094485","0.16417831487673348","0.16417831487673348","0.16417831487673348","0.6581641886865897","0.6581641886865897","0.6581641886865897","0.4509242067398204","0.4509242067398204","0.4509242067398204"
"119","0.7368672431849439","0.7368672431849439","0.7368672431849439","0.7601838009004702","0.7601838009004702","0.7601838009004702","0.17708028122003752","0.17708028122003752","0.17708028122003752","0.17172095495030268","0.17172095495030268","0.17172095495030268","0.6886976256698548","0.6886976256698548","0.6886976256698548","0.4459696756344276","0.4459696756344276","0.4459696756344276"
"120","0.7010918832389639","0.7010918832389639","0.7010918832389639","0.8097765319851775","0.8097765319851775","0.8097765319851775","0.2324963666652055","0.2324963666652055","0.2324963666652055","0.1776812452172372","0.1776812452172372","0.1776812452172372","0.6552188616282123","0.6552188616282123","0.6552188616282123","0.4371827581870369","0.4371827581870369","0.4371827581870369"
"121","0.7180705367661747","0.7180705367661747","0.7180705367661747","0.8389022420464436","0.8389022420464436","0.8389022420464436","0.17935114943041452","0.17935114943041452","0.17935114943041452","0.157842941799335","0.157842941799335","0.157842941799335","0.6493668722294362","0.6493668722294362","0.6493668722294362","0.4151153282506181","0.4151153282506181","0.4151153282506181"
"122","0.7678914412663206","0.7678914412663206","0.7678914412663206","0.8939199639077751","0.8939199639077751","0.8939199639077751","0.23580848682206493","0.23580848682206493","0.23580848682206493","0.1755429904237808","0.1755429904237808","0.1755429904237808","0.6434410315499303","0.6434410315499303","0.6434410315499303","0.4270138691852012","0.4270138691852012","0.4270138691852012"
"123","0.7005375843250021","0.7005375843250021","0.7005375843250021","0.9158346091474459","0.9158346091474459","0.9158346091474459","0.21522652514878635","0.21522652514878635","0.21522652514878635","0.15836254254586046","0.15836254254586046","0.15836254254586046","0.6669167827548502","0.6669167827548502","0.6669167827548502","0.4535471898929089","0.4535471898929089","0.4535471898929089"
"124","0.773657548928491","0.773657548928491","0.773657548928491","0.8485469983165674","0.8485469983165674","0.8485469983165674","0.19901154109949865","0.19901154109949865","0.19901154109949865","0.1625685392025189","0.1625685392025189","0.1625685392025189","0.7093334218355896","0.7093334218355896","0.7093334218355896","0.4234378022603272","0.4234378022603272","0.4234378022603272"
"125","0.7735142706661642","0.7735142706661642","0.7735142706661642","0.8517658527386046","0.8517658527386046","0.8517658527386046","0.23014900360711338","0.23014900360711338","0.23014900360711338","0.18534717757191513","0.18534717757191513","0.18534717757191513","0.6521458423336225","0.6521458423336225","0.6521458423336225","0.4513846663211936","0.4513846663211936","0.4513846663211936"
"126","0.7724515400965302","0.7724515400965302","0.7724515400965302","0.8399880992423384","0.8399880992423384","0.8399880992423384","0.2063932013236141","0.2063932013236141","0.2063932013236141","0.1908050181149557","0.1908050181149557","0.1908050181149557","0.6854744839245472","0.6854744839245472","0.6854744839245472","0.42842255219670267","0.42842255219670267","0.42842255219670267"
"127","0.7249020613067589","0.7249020613067589","0.7249020613067589","0.8631776257711612","0.8631776257711612","0.8631776257711612","0.22102496660040383","0.22102496660040383","0.22102496660040383","0.18104326389764408","0.18104326389764408","0.18104326389764408","0.6512460073150064","0.6512460073150064","0.6512460073150064","0.3853865984336274","0.3853865984336274","0.3853865984336274"
"128","0.7765291277615469","0.7765291277615469","0.7765291277615469","0.8587631789825139","0.8587631789825139","0.8587631789825139","0.21080302829027014","0.21080302829027014","0.21080302829027014","0.17024118189766396","0.17024118189766396","0.17024118189766396","0.6633353994267419","0.6633353994267419","0.6633353994267419","0.432646189034398","0.432646189034398","0.432646189034398"
"129","0.7561305730839732","0.7561305730839732","0.7561305730839732","0.8019063992693298","0.8019063992693298","0.8019063992693298","0.18573614775948644","0.18573614775948644","0.18573614775948644","0.1643670487225795","0.1643670487225795","0.1643670487225795","0.6486184298465324","0.6486184298465324","0.6486184298465324","0.4081663363838406","0.4081663363838406","0.4081663363838406"
"130","0.7657716056355817","0.7657716056355817","0.7657716056355817","0.802231105013655","0.802231105013655","0.802231105013655","0.22129007819279659","0.22129007819279659","0.22129007819279659","0.17806854779676545","0.17806854779676545","0.17806854779676545","0.7005360774639727","0.7005360774639727","0.7005360774639727","0.4311136168672314","0.4311136168672314","0.4311136168672314"
"131","0.7418451228541068","0.7418451228541068","0.7418451228541068","0.8289844698509468","0.8289844698509468","0.8289844698509468","0.23303062758524293","0.23303062758524293","0.23303062758524293","0.19942670331107598","0.19942670331107598","0.19942670331107598","0.6992481366368256","0.6992481366368256","0.6992481366368256","0.44186741486951747","0.44186741486951747","0.44186741486951747"
"132","0.8109755670833647","0.8109755670833647","0.8109755670833647","0.8401538939314086","0.8401538939314086","0.8401538939314086","0.23345099686129495","0.23345099686129495","0.23345099686129495","0.17295930362115758","0.17295930362115758","0.17295930362115758","0.6603592695912462","0.6603592695912462","0.6603592695912462","0.4564585239499081","0.4564585239499081","0.4564585239499081"
"133","0.7554280900069422","0.7554280900069422","0.7554280900069422","0.8302549145059452","0.8302549145059452","0.8302549145059452","0.2445287678060546","0.2445287678060546","0.2445287678060546","0.1531197070448142","0.1531197070448142","0.1531197070448142","0.657117471294111","0.657117471294111","0.657117471294111","0.4361018299126136","0.4361018299126136","0.4361018299126136"
"134","0.8011825611606135","0.8011825611606135","0.8011825611606135","0.8961057817290474","0.8961057817290474","0.8961057817290474","0.22019906276343926","0.22019906276343926","0.22019906276343926","0.16250280837479142","0.16250280837479142","0.16250280837479142","0.702420577385694","0.702420577385694","0.702420577385694","0.4369819853753527","0.4369819853753527","0.4369819853753527"
"135","0.8246642513059323","0.8246642513059323","0.8246642513059323","0.832451348207607","0.832451348207607","0.832451348207607","0.2166125086456036","0.2166125086456036","0.2166125086456036","0.18012000142480908","0.18012000142480908","0.18012000142480908","0.6611901353731547","0.6611901353731547","0.6611901353731547","0.4300702700123226","0.4300702700123226","0.4300702700123226"
"136","0.7958550477532536","0.7958550477532536","0.7958550477532536","0.8682626728884928","0.8682626728884928","0.8682626728884928","0.2386030939121067","0.2386030939121067","0.2386030939121067","0.17329098291030107","0.17329098291030107","0.17329098291030107","0.68437492083258","0.68437492083258","0.68437492083258","0.4302684089444044","0.4302684089444044","0.4302684089444044"
"137","0.7582866678910876","0.7582866678910876","0.7582866678910876","0.9165932492627253","0.9165932492627253","0.9165932492627253","0.2368959078844483","0.2368959078844483","0.2368959078844483","0.1694013141309232","0.1694013141309232","0.1694013141309232","0.679382328188031","0.679382328188031","0.679382328188031","0.4276683675290828","0.4276683675290828","0.4276683675290828"
"138","0.7766763590687298","0.7766763590687298","0.7766763590687298","0.8532955662192288","0.8532955662192288","0.8532955662192288","0.2623270632117356","0.2623270632117356","0.2623270632117356","0.1812041936337888","0.1812041936337888","0.1812041936337888","0.6380842307392248","0.6380842307392248","0.6380842307392248","0.4456489597444617","0.4456489597444617","0.4456489597444617"
"139","0.7070209321617893","0.7070209321617893","0.7070209321617893","0.8671375799282939","0.8671375799282939","0.8671375799282939","0.21608636189054287","0.21608636189054287","0.21608636189054287","0.16257524566114695","0.16257524566114695","0.16257524566114695","0.6771874395593397","0.6771874395593397","0.6771874395593397","0.45002401083563687","0.45002401083563687","0.45002401083563687"
"140","0.7509230974944725","0.7509230974944725","0.7509230974944725","0.901178229583733","0.901178229583733","0.901178229583733","0.20099023064578547","0.20099023064578547","0.20099023064578547","0.18749165914793248","0.18749165914793248","0.18749165914793248","0.7108252358341326","0.7108252358341326","0.7108252358341326","0.4297431647037125","0.4297431647037125","0.4297431647037125"
"141","0.769799629316406","0.769799629316406","0.769799629316406","0.9448942559651854","0.9448942559651854","0.9448942559651854","0.22897780483854407","0.22897780483854407","0.22897780483854407","0.17662396870346064","0.17662396870346064","0.17662396870346064","0.7146144118987291","0.7146144118987291","0.7146144118987291","0.45138596155439564","0.45138596155439564","0.45138596155439564"
"142","0.7853526988571033","0.7853526988571033","0.7853526988571033","0.8674534598698413","0.8674534598698413","0.8674534598698413","0.21362848303960785","0.21362848303960785","0.21362848303960785","0.17419010215676128","0.17419010215676128","0.17419010215676128","0.7080023963153038","0.7080023963153038","0.7080023963153038","0.44303405646918953","0.44303405646918953","0.44303405646918953"
"143","0.7959078568328279","0.7959078568328279","0.7959078568328279","0.910886490932665","0.910886490932665","0.910886490932665","0.22619517759145563","0.22619517759145563","0.22619517759145563","0.17212403079540078","0.17212403079540078","0.17212403079540078","0.701133589796522","0.701133589796522","0.701133589796522","0.4443260426814677","0.4443260426814677","0.4443260426814677"
"144","0.793721390333332","0.793721390333332","0.793721390333332","0.9380657063580553","0.9380657063580553","0.9380657063580553","0.2215256006234041","0.2215256006234041","0.2215256006234041","0.17873077273539345","0.17873077273539345","0.17873077273539345","0.7211582521709978","0.7211582521709978","0.7211582521709978","0.4501721300499568","0.4501721300499568","0.4501721300499568"
"145","0.8161576201925478","0.8161576201925478","0.8161576201925478","0.9105156856275312","0.9105156856275312","0.9105156856275312","0.2218204657465275","0.2218204657465275","0.2218204657465275","0.1712810313207749","0.1712810313207749","0.1712810313207749","0.6755584916753339","0.6755584916753339","0.6755584916753339","0.4374635900452413","0.4374635900452413","0.4374635900452413"
"146","0.8021553453503969","0.8021553453503969","0.8021553453503969","0.911249771658126","0.911249771658126","0.911249771658126","0.2158496344957309","0.2158496344957309","0.2158496344957309","0.17380288271249","0.17380288271249","0.17380288271249","0.7227039254847085","0.7227039254847085","0.7227039254847085","0.4551681365132632","0.4551681365132632","0.4551681365132632"
"147","0.7937215999468492","0.7937215999468492","0.7937215999468492","0.8686823495862196","0.8686823495862196","0.8686823495862196","0.23345690075968734","0.23345690075968734","0.23345690075968734","0.19162116473585256","0.19162116473585256","0.19162116473585256","0.7275723920173233","0.7275723920173233","0.7275723920173233","0.47663463003761525","0.47663463003761525","0.47663463003761525"
"148","0.7847926361545895","0.7847926361545895","0.7847926361545895","0.8600920104265719","0.8600920104265719","0.8600920104265719","0.22824414956173655","0.22824414956173655","0.22824414956173655","0.1602813782683504","0.1602813782683504","0.1602813782683504","0.7291239511374809","0.7291239511374809","0.7291239511374809","0.43092374225994884","0.43092374225994884","0.43092374225994884"
"149","0.7171912797496534","0.7171912797496534","0.7171912797496534","0.9107300801346003","0.9107300801346003","0.9107300801346003","0.21214677122313202","0.21214677122313202","0.21214677122313202","0.19054990914426223","0.19054990914426223","0.19054990914426223","0.6763779477664733","0.6763779477664733","0.6763779477664733","0.42870050799132814","0.42870050799132814","0.42870050799132814"
"150","0.7566824187981487","0.7566824187981487","0.7566824187981487","0.8984007060306933","0.8984007060306933","0.8984007060306933","0.24959257405982224","0.24959257405982224","0.24959257405982224","0.17011596162116766","0.17011596162116766","0.17011596162116766","0.730657881288575","0.730657881288575","0.730657881288575","0.44805655627022783","0.44805655627022783","0.44805655627022783"
"151","0.8444866375870901","0.8444866375870901","0.8444866375870901","0.8976738430821689","0.8976738430821689","0.8976738430821689","0.20583743654164108","0.20583743654164108","0.20583743654164108","0.1881054132371562","0.1881054132371562","0.1881054132371562","0.7032290850685428","0.7032290850685428","0.7032290850685428","0.46627863339962444","0.46627863339962444","0.46627863339962444"
"152","0.8195446847085516","0.8195446847085516","0.8195446847085516","0.9180970076635695","0.9180970076635695","0.9180970076635695","0.25242173348018543","0.25242173348018543","0.25242173348018543","0.18216467623936136","0.18216467623936136","0.18216467623936136","0.7156169845292997","0.7156169845292997","0.7156169845292997","0.41858629720098217","0.41858629720098217","0.41858629720098217"
"153","0.836742278696444","0.836742278696444","0.836742278696444","0.8667096351070435","0.8667096351070435","0.8667096351070435","0.21811934284472773","0.21811934284472773","0.21811934284472773","0.1704409180565868","0.1704409180565868","0.1704409180565868","0.7273045955986198","0.7273045955986198","0.7273045955986198","0.4567743989220468","0.4567743989220468","0.4567743989220468"
"154","0.8331397274659205","0.8331397274659205","0.8331397274659205","0.8839311791087368","0.8839311791087368","0.8839311791087368","0.23447877500232056","0.23447877500232056","0.23447877500232056","0.1479503035570755","0.1479503035570755","0.1479503035570755","0.7061409320867744","0.7061409320867744","0.7061409320867744","0.4453498322401019","0.4453498322401019","0.4453498322401019"
"155","0.8429548048233745","0.8429548048233745","0.8429548048233745","0.9290546555499495","0.9290546555499495","0.9290546555499495","0.20746831144430875","0.20746831144430875","0.20746831144430875","0.1695373773550799","0.1695373773550799","0.1695373773550799","0.7016866185791931","0.7016866185791931","0.7016866185791931","0.46222897759656406","0.46222897759656406","0.46222897759656406"
"156","0.8578004721444519","0.8578004721444519","0.8578004721444519","0.9083755264956377","0.9083755264956377","0.9083755264956377","0.23550295356118675","0.23550295356118675","0.23550295356118675","0.18258274439927918","0.18258274439927918","0.18258274439927918","0.7362936708148237","0.7362936708148237","0.7362936708148237","0.4546610538094951","0.4546610538094951","0.4546610538094951"
"157","0.7865420218795345","0.7865420218795345","0.7865420218795345","0.8982595801438655","0.8982595801438655","0.8982595801438655","0.24303161642089308","0.24303161642089308","0.24303161642089308","0.15713347893452106","0.15713347893452106","0.15713347893452106","0.7333542784229888","0.7333542784229888","0.7333542784229888","0.43531437474180984","0.43531437474180984","0.43531437474180984"
"158","0.8232708716216135","0.8232708716216135","0.8232708716216135","0.9290596212616475","0.9290596212616475","0.9290596212616475","0.23025758684746872","0.23025758684746872","0.23025758684746872","0.17218340725210862","0.17218340725210862","0.17218340725210862","0.7222856388525623","0.7222856388525623","0.7222856388525623","0.458052280852403","0.458052280852403","0.458052280852403"
"159","0.8848948872113128","0.8848948872113128","0.8848948872113128","0.8970156742061934","0.8970156742061934","0.8970156742061934","0.24845282858424644","0.24845282858424644","0.24845282858424644","0.18397251902019882","0.18397251902019882","0.18397251902019882","0.7248041807371616","0.7248041807371616","0.7248041807371616","0.4360368615150014","0.4360368615150014","0.4360368615150014"
