"Step","4l4h32-agtt-shortest-path (path) - train/acc","4l4h32-agtt-shortest-path (path) - train/acc__MIN","4l4h32-agtt-shortest-path (path) - train/acc__MAX","4l4h32-agtt-shortest-path (path) - val/acc","4l4h32-agtt-shortest-path (path) - val/acc__MIN","4l4h32-agtt-shortest-path (path) - val/acc__MAX","4l4h32-agtt-shortest-path (er) - train/acc","4l4h32-agtt-shortest-path (er) - train/acc__MIN","4l4h32-agtt-shortest-path (er) - train/acc__MAX","4l4h32-agtt-shortest-path (er) - val/acc","4l4h32-agtt-shortest-path (er) - val/acc__MIN","4l4h32-agtt-shortest-path (er) - val/acc__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - train/acc","4l4h32-agtt-shortest-path (er+sbm+path) - train/acc__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - train/acc__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - val/acc","4l4h32-agtt-shortest-path (er+sbm+path) - val/acc__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - val/acc__MAX"
"79","0.6696965144230769","0.6696965144230769","0.6696965144230769","0.7225060096153846","0.7225060096153846","0.7225060096153846","0.34828668908227844","0.34828668908227844","0.34828668908227844","0.31427784455128205","0.31427784455128205","0.31427784455128205","0.5387369791666666","0.5387369791666666","0.5387369791666666","0.5723230698529412","0.5723230698529412","0.5723230698529412"
"80","0.6703725961538461","0.6703725961538461","0.6703725961538461","0.7564603365384616","0.7564603365384616","0.7564603365384616","0.3453199169303798","0.3453199169303798","0.3453199169303798","0.33568709935897434","0.33568709935897434","0.33568709935897434","0.53671875","0.53671875","0.53671875","0.5820886948529412","0.5820886948529412","0.5820886948529412"
"81","0.7039513221153846","0.7039513221153846","0.7039513221153846","0.7572115384615384","0.7572115384615384","0.7572115384615384","0.3554563884493671","0.3554563884493671","0.3554563884493671","0.31420272435897434","0.31420272435897434","0.31420272435897434","0.5317274305555556","0.5317274305555556","0.5317274305555556","0.5491919424019608","0.5491919424019608","0.5491919424019608"
"82","0.6666165865384616","0.6666165865384616","0.6666165865384616","0.7508263221153846","0.7508263221153846","0.7508263221153846","0.35532041139240506","0.35532041139240506","0.35532041139240506","0.34056991185897434","0.34056991185897434","0.34056991185897434","0.5358940972222223","0.5358940972222223","0.5358940972222223","0.5539024203431372","0.5539024203431372","0.5539024203431372"
"83","0.6924579326923077","0.6924579326923077","0.6924579326923077","0.8014573317307692","0.8014573317307692","0.8014573317307692","0.3604751780063291","0.3604751780063291","0.3604751780063291","0.34092047275641024","0.34092047275641024","0.34092047275641024","0.5379340277777778","0.5379340277777778","0.5379340277777778","0.5507238051470588","0.5507238051470588","0.5507238051470588"
"84","0.7280649038461539","0.7280649038461539","0.7280649038461539","0.7829026442307692","0.7829026442307692","0.7829026442307692","0.34508504746835444","0.34508504746835444","0.34508504746835444","0.32920172275641024","0.32920172275641024","0.32920172275641024","0.5397352430555555","0.5397352430555555","0.5397352430555555","0.571576286764706","0.571576286764706","0.571576286764706"
"85","0.7489483173076923","0.7489483173076923","0.7489483173076923","0.8135516826923077","0.8135516826923077","0.8135516826923077","0.3532683939873418","0.3532683939873418","0.3532683939873418","0.3372145432692308","0.3372145432692308","0.3372145432692308","0.5574869791666667","0.5574869791666667","0.5574869791666667","0.5748314950980392","0.5748314950980392","0.5748314950980392"
"86","0.7041766826923077","0.7041766826923077","0.7041766826923077","0.7780198317307692","0.7780198317307692","0.7780198317307692","0.35858386075949367","0.35858386075949367","0.35858386075949367","0.32096354166666663","0.32096354166666663","0.32096354166666663","0.5499782986111111","0.5499782986111111","0.5499782986111111","0.5565065870098039","0.5565065870098039","0.5565065870098039"
"87","0.7032752403846154","0.7032752403846154","0.7032752403846154","0.7817007211538461","0.7817007211538461","0.7817007211538461","0.3638746044303798","0.3638746044303798","0.3638746044303798","0.32396834935897434","0.32396834935897434","0.32396834935897434","0.5461588541666667","0.5461588541666667","0.5461588541666667","0.5878523284313726","0.5878523284313726","0.5878523284313726"
"88","0.7146183894230769","0.7146183894230769","0.7146183894230769","0.7758413461538461","0.7758413461538461","0.7758413461538461","0.3459627175632911","0.3459627175632911","0.3459627175632911","0.32459435096153844","0.32459435096153844","0.32459435096153844","0.5443576388888889","0.5443576388888889","0.5443576388888889","0.5398284313725491","0.5398284313725491","0.5398284313725491"
"89","0.7053786057692308","0.7053786057692308","0.7053786057692308","0.7623197115384616","0.7623197115384616","0.7623197115384616","0.34801473496835444","0.34801473496835444","0.34801473496835444","0.32138922275641024","0.32138922275641024","0.32138922275641024","0.5554253472222223","0.5554253472222223","0.5554253472222223","0.5866459865196079","0.5866459865196079","0.5866459865196079"
"90","0.7569861778846154","0.7569861778846154","0.7569861778846154","0.7993539663461539","0.7993539663461539","0.7993539663461539","0.35010383702531644","0.35010383702531644","0.35010383702531644","0.33080428685897434","0.33080428685897434","0.33080428685897434","0.5530598958333334","0.5530598958333334","0.5530598958333334","0.5811121323529412","0.5811121323529412","0.5811121323529412"
"91","0.7578125","0.7578125","0.7578125","0.7739633413461539","0.7739633413461539","0.7739633413461539","0.36084602452531644","0.36084602452531644","0.36084602452531644","0.32013721955128205","0.32013721955128205","0.32013721955128205","0.5394097222222222","0.5394097222222222","0.5394097222222222","0.5790824142156863","0.5790824142156863","0.5790824142156863"
"92","0.7267878605769231","0.7267878605769231","0.7267878605769231","0.787109375","0.787109375","0.787109375","0.3713162579113924","0.3713162579113924","0.3713162579113924","0.34182191506410253","0.34182191506410253","0.34182191506410253","0.5579427083333334","0.5579427083333334","0.5579427083333334","0.5781824448529412","0.5781824448529412","0.5781824448529412"
"93","0.7433143028846154","0.7433143028846154","0.7433143028846154","0.8160306490384616","0.8160306490384616","0.8160306490384616","0.3476438884493671","0.3476438884493671","0.3476438884493671","0.3456530448717949","0.3456530448717949","0.3456530448717949","0.5498263888888889","0.5498263888888889","0.5498263888888889","0.589154411764706","0.589154411764706","0.589154411764706"
"94","0.7887620192307692","0.7887620192307692","0.7887620192307692","0.8201622596153846","0.8201622596153846","0.8201622596153846","0.370809434335443","0.370809434335443","0.370809434335443","0.32955228365384615","0.32955228365384615","0.32955228365384615","0.5723741319444444","0.5723741319444444","0.5723741319444444","0.585650275735294","0.585650275735294","0.585650275735294"
"95","0.7545072115384616","0.7545072115384616","0.7545072115384616","0.8254206730769231","0.8254206730769231","0.8254206730769231","0.3668042919303798","0.3668042919303798","0.3668042919303798","0.31189903846153844","0.31189903846153844","0.31189903846153844","0.5542751736111111","0.5542751736111111","0.5542751736111111","0.5653722426470588","0.5653722426470588","0.5653722426470588"
"96","0.7501502403846154","0.7501502403846154","0.7501502403846154","0.8392427884615384","0.8392427884615384","0.8392427884615384","0.36572883702531644","0.36572883702531644","0.36572883702531644","0.32361778846153844","0.32361778846153844","0.32361778846153844","0.5474609375","0.5474609375","0.5474609375","0.5615617340686274","0.5615617340686274","0.5615617340686274"
"97","0.7892127403846154","0.7892127403846154","0.7892127403846154","0.8487079326923077","0.8487079326923077","0.8487079326923077","0.3507095530063291","0.3507095530063291","0.3507095530063291","0.32529547275641024","0.32529547275641024","0.32529547275641024","0.5662543402777778","0.5662543402777778","0.5662543402777778","0.5750804227941176","0.5750804227941176","0.5750804227941176"
"98","0.7931941105769231","0.7931941105769231","0.7931941105769231","0.8670372596153846","0.8670372596153846","0.8670372596153846","0.3863355419303798","0.3863355419303798","0.3863355419303798","0.32779947916666663","0.32779947916666663","0.32779947916666663","0.5641927083333333","0.5641927083333333","0.5641927083333333","0.6021943933823529","0.6021943933823529","0.6021943933823529"
"99","0.7575120192307692","0.7575120192307692","0.7575120192307692","0.8695913461538461","0.8695913461538461","0.8695913461538461","0.34488726265822783","0.34488726265822783","0.34488726265822783","0.33994391025641024","0.33994391025641024","0.33994391025641024","0.5663628472222223","0.5663628472222223","0.5663628472222223","0.5903033088235294","0.5903033088235294","0.5903033088235294"
"100","0.8033353365384616","0.8033353365384616","0.8033353365384616","0.8251201923076923","0.8251201923076923","0.8251201923076923","0.3426621835443038","0.3426621835443038","0.3426621835443038","0.33931790865384615","0.33931790865384615","0.33931790865384615","0.5695963541666667","0.5695963541666667","0.5695963541666667","0.6093558517156863","0.6093558517156863","0.6093558517156863"
"101","0.7678786057692308","0.7678786057692308","0.7678786057692308","0.7814753605769231","0.7814753605769231","0.7814753605769231","0.3547146954113924","0.3547146954113924","0.3547146954113924","0.33799078525641024","0.33799078525641024","0.33799078525641024","0.5838541666666667","0.5838541666666667","0.5838541666666667","0.6045687806372549","0.6045687806372549","0.6045687806372549"
"102","0.7654747596153846","0.7654747596153846","0.7654747596153846","0.8431490384615384","0.8431490384615384","0.8431490384615384","0.35596321202531644","0.35596321202531644","0.35596321202531644","0.3388171073717949","0.3388171073717949","0.3388171073717949","0.5697699652777778","0.5697699652777778","0.5697699652777778","0.5804610906862745","0.5804610906862745","0.5804610906862745"
"103","0.8084435096153846","0.8084435096153846","0.8084435096153846","0.8602013221153846","0.8602013221153846","0.8602013221153846","0.3740110759493671","0.3740110759493671","0.3740110759493671","0.3460036057692308","0.3460036057692308","0.3460036057692308","0.5669704861111111","0.5669704861111111","0.5669704861111111","0.5876225490196079","0.5876225490196079","0.5876225490196079"
"104","0.7952974759615384","0.7952974759615384","0.7952974759615384","0.8672626201923077","0.8672626201923077","0.8672626201923077","0.35485067246835444","0.35485067246835444","0.35485067246835444","0.33115484775641024","0.33115484775641024","0.33115484775641024","0.5586588541666667","0.5586588541666667","0.5586588541666667","0.6072495404411765","0.6072495404411765","0.6072495404411765"
"105","0.7933443509615384","0.7933443509615384","0.7933443509615384","0.8399939903846154","0.8399939903846154","0.8399939903846154","0.3701048259493671","0.3701048259493671","0.3701048259493671","0.33568709935897434","0.33568709935897434","0.33568709935897434","0.5784722222222222","0.5784722222222222","0.5784722222222222","0.5963158700980392","0.5963158700980392","0.5963158700980392"
"106","0.7971003605769231","0.7971003605769231","0.7971003605769231","0.8930288461538461","0.8930288461538461","0.8930288461538461","0.3454558939873418","0.3454558939873418","0.3454558939873418","0.31755809294871795","0.31755809294871795","0.31755809294871795","0.5702256944444445","0.5702256944444445","0.5702256944444445","0.5924287683823529","0.5924287683823529","0.5924287683823529"
"107","0.7987530048076923","0.7987530048076923","0.7987530048076923","0.8884465144230769","0.8884465144230769","0.8884465144230769","0.3594986155063291","0.3594986155063291","0.3594986155063291","0.32529547275641024","0.32529547275641024","0.32529547275641024","0.5848307291666667","0.5848307291666667","0.5848307291666667","0.6082261029411765","0.6082261029411765","0.6082261029411765"
"108","0.8079176682692308","0.8079176682692308","0.8079176682692308","0.8935546875","0.8935546875","0.8935546875","0.3475449960443038","0.3475449960443038","0.3475449960443038","0.33303285256410253","0.33303285256410253","0.33303285256410253","0.5811631944444444","0.5811631944444444","0.5811631944444444","0.6009689031862745","0.6009689031862745","0.6009689031862745"
"109","0.7850060096153846","0.7850060096153846","0.7850060096153846","0.8891977163461539","0.8891977163461539","0.8891977163461539","0.3614517405063291","0.3614517405063291","0.3614517405063291","0.32361778846153844","0.32361778846153844","0.32361778846153844","0.5745659722222222","0.5745659722222222","0.5745659722222222","0.6020220588235294","0.6020220588235294","0.6020220588235294"
"110","0.8247445913461539","0.8247445913461539","0.8247445913461539","0.8923527644230769","0.8923527644230769","0.8923527644230769","0.3449490704113924","0.3449490704113924","0.3449490704113924","0.33400941506410253","0.33400941506410253","0.33400941506410253","0.5775824652777778","0.5775824652777778","0.5775824652777778","0.6021178002450981","0.6021178002450981","0.6021178002450981"
"111","0.8114483173076923","0.8114483173076923","0.8114483173076923","0.8536658653846154","0.8536658653846154","0.8536658653846154","0.3498689675632911","0.3498689675632911","0.3498689675632911","0.33463541666666663","0.33463541666666663","0.33463541666666663","0.5711154513888889","0.5711154513888889","0.5711154513888889","0.6000689338235294","0.6000689338235294","0.6000689338235294"
"112","0.8073918269230769","0.8073918269230769","0.8073918269230769","0.8756009615384616","0.8756009615384616","0.8756009615384616","0.3407090585443038","0.3407090585443038","0.3407090585443038","0.31330128205128205","0.31330128205128205","0.31330128205128205","0.5702473958333333","0.5702473958333333","0.5702473958333333","0.5759612438725491","0.5759612438725491","0.5759612438725491"
"113","0.8475811298076923","0.8475811298076923","0.8475811298076923","0.9115084134615384","0.9115084134615384","0.9115084134615384","0.3609449169303798","0.3609449169303798","0.3609449169303798","0.33143028846153844","0.33143028846153844","0.33143028846153844","0.5804253472222222","0.5804253472222222","0.5804253472222222","0.5981924019607843","0.5981924019607843","0.5981924019607843"
"114","0.8134765625","0.8134765625","0.8134765625","0.8807091346153846","0.8807091346153846","0.8807091346153846","0.38666930379746833","0.38666930379746833","0.38666930379746833","0.33170572916666663","0.33170572916666663","0.33170572916666663","0.5827690972222223","0.5827690972222223","0.5827690972222223","0.6136067708333334","0.6136067708333334","0.6136067708333334"
"115","0.8285006009615384","0.8285006009615384","0.8285006009615384","0.9070012019230769","0.9070012019230769","0.9070012019230769","0.3532683939873418","0.3532683939873418","0.3532683939873418","0.33924278846153844","0.33924278846153844","0.33924278846153844","0.5696614583333334","0.5696614583333334","0.5696614583333334","0.5997434129901961","0.5997434129901961","0.5997434129901961"
"116","0.8098707932692308","0.8098707932692308","0.8098707932692308","0.8874699519230769","0.8874699519230769","0.8874699519230769","0.37922765031645567","0.37922765031645567","0.37922765031645567","0.32885116185897434","0.32885116185897434","0.32885116185897434","0.5835069444444444","0.5835069444444444","0.5835069444444444","0.6066750919117647","0.6066750919117647","0.6066750919117647"
"117","0.8209885817307692","0.8209885817307692","0.8209885817307692","0.9427584134615384","0.9427584134615384","0.9427584134615384","0.34703817246835444","0.34703817246835444","0.34703817246835444","0.33080428685897434","0.33080428685897434","0.33080428685897434","0.589453125","0.589453125","0.589453125","0.6046453737745098","0.6046453737745098","0.6046453737745098"
"118","0.8674128605769231","0.8674128605769231","0.8674128605769231","0.9233774038461539","0.9233774038461539","0.9233774038461539","0.3516490308544304","0.3516490308544304","0.3516490308544304","0.33045372596153844","0.33045372596153844","0.33045372596153844","0.5929687499999999","0.5929687499999999","0.5929687499999999","0.6203469669117647","0.6203469669117647","0.6203469669117647"
"119","0.8484074519230769","0.8484074519230769","0.8484074519230769","0.8577223557692308","0.8577223557692308","0.8577223557692308","0.3542449564873418","0.3542449564873418","0.3542449564873418","0.32529547275641024","0.32529547275641024","0.32529547275641024","0.5836588541666666","0.5836588541666666","0.5836588541666666","0.6015433517156863","0.6015433517156863","0.6015433517156863"
"120","0.8315805288461539","0.8315805288461539","0.8315805288461539","0.9165414663461539","0.9165414663461539","0.9165414663461539","0.37094541139240506","0.37094541139240506","0.37094541139240506","0.31775841346153844","0.31775841346153844","0.31775841346153844","0.5868489583333333","0.5868489583333333","0.5868489583333333","0.5986136642156863","0.5986136642156863","0.5986136642156863"
"121","0.8334585336538461","0.8334585336538461","0.8334585336538461","0.9374248798076923","0.9374248798076923","0.9374248798076923","0.34313192246835444","0.34313192246835444","0.34313192246835444","0.32431891025641024","0.32431891025641024","0.32431891025641024","0.5701388888888889","0.5701388888888889","0.5701388888888889","0.6064261642156863","0.6064261642156863","0.6064261642156863"
"122","0.8647085336538461","0.8647085336538461","0.8647085336538461","0.927734375","0.927734375","0.927734375","0.3817246835443038","0.3817246835443038","0.3817246835443038","0.32369290865384615","0.32369290865384615","0.32369290865384615","0.5788628472222223","0.5788628472222223","0.5788628472222223","0.6088005514705882","0.6088005514705882","0.6088005514705882"
"123","0.8388671875","0.8388671875","0.8388671875","0.9311147836538461","0.9311147836538461","0.9311147836538461","0.36168660996835444","0.36168660996835444","0.36168660996835444","0.31685697115384615","0.31685697115384615","0.31685697115384615","0.5883897569444444","0.5883897569444444","0.5883897569444444","0.6163641237745098","0.6163641237745098","0.6163641237745098"
"124","0.8491586538461539","0.8491586538461539","0.8491586538461539","0.9456881009615384","0.9456881009615384","0.9456881009615384","0.36656942246835444","0.36656942246835444","0.36656942246835444","0.31650641025641024","0.31650641025641024","0.31650641025641024","0.5975043402777778","0.5975043402777778","0.5975043402777778","0.6101792279411765","0.6101792279411765","0.6101792279411765"
"125","0.8755258413461539","0.8755258413461539","0.8755258413461539","0.8779296875","0.8779296875","0.8779296875","0.38383850870253167","0.38383850870253167","0.38383850870253167","0.32697315705128205","0.32697315705128205","0.32697315705128205","0.5844835069444444","0.5844835069444444","0.5844835069444444","0.6248276654411765","0.6248276654411765","0.6248276654411765"
"126","0.8713942307692308","0.8713942307692308","0.8713942307692308","0.9301382211538461","0.9301382211538461","0.9301382211538461","0.3730345134493671","0.3730345134493671","0.3730345134493671","0.33435997596153844","0.33435997596153844","0.33435997596153844","0.6015190972222223","0.6015190972222223","0.6015190972222223","0.5994370404411765","0.5994370404411765","0.5994370404411765"
"127","0.8542668269230769","0.8542668269230769","0.8542668269230769","0.9365234375","0.9365234375","0.9365234375","0.3857298259493671","0.3857298259493671","0.3857298259493671","0.30826822916666663","0.30826822916666663","0.30826822916666663","0.5847873263888889","0.5847873263888889","0.5847873263888889","0.5999923406862745","0.5999923406862745","0.5999923406862745"
"128","0.8759765625","0.8759765625","0.8759765625","0.9505709134615384","0.9505709134615384","0.9505709134615384","0.373739121835443","0.373739121835443","0.373739121835443","0.31580528846153844","0.31580528846153844","0.31580528846153844","0.5917317708333333","0.5917317708333333","0.5917317708333333","0.6209980085784313","0.6209980085784313","0.6209980085784313"
"129","0.8822866586538461","0.8822866586538461","0.8822866586538461","0.9169921875","0.9169921875","0.9169921875","0.3726636669303798","0.3726636669303798","0.3726636669303798","0.33107972756410253","0.33107972756410253","0.33107972756410253","0.5985677083333333","0.5985677083333333","0.5985677083333333","0.6110600490196079","0.6110600490196079","0.6110600490196079"
"130","0.8647836538461539","0.8647836538461539","0.8647836538461539","0.9133112980769231","0.9133112980769231","0.9133112980769231","0.39582921281645567","0.39582921281645567","0.39582921281645567","0.32396834935897434","0.32396834935897434","0.32396834935897434","0.5943359375","0.5943359375","0.5943359375","0.6157130821078431","0.6157130821078431","0.6157130821078431"
"131","0.8291766826923077","0.8291766826923077","0.8291766826923077","0.9138371394230769","0.9138371394230769","0.9138371394230769","0.3628980419303798","0.3628980419303798","0.3628980419303798","0.32619691506410253","0.32619691506410253","0.32619691506410253","0.5953776041666666","0.5953776041666666","0.5953776041666666","0.6075750612745098","0.6075750612745098","0.6075750612745098"
"132","0.8745492788461539","0.8745492788461539","0.8745492788461539","0.9366736778846154","0.9366736778846154","0.9366736778846154","0.38364072389240506","0.38364072389240506","0.38364072389240506","0.32229066506410253","0.32229066506410253","0.32229066506410253","0.5766493055555556","0.5766493055555556","0.5766493055555556","0.6240234375","0.6240234375","0.6240234375"
"133","0.8642578125","0.8642578125","0.8642578125","0.9330679086538461","0.9330679086538461","0.9330679086538461","0.36852254746835444","0.36852254746835444","0.36852254746835444","0.31252504006410253","0.31252504006410253","0.31252504006410253","0.58359375","0.58359375","0.58359375","0.6242532169117647","0.6242532169117647","0.6242532169117647"
"134","0.8943810096153846","0.8943810096153846","0.8943810096153846","0.9481670673076923","0.9481670673076923","0.9481670673076923","0.3867063884493671","0.3867063884493671","0.3867063884493671","0.31197415865384615","0.31197415865384615","0.31197415865384615","0.5962673611111111","0.5962673611111111","0.5962673611111111","0.6268573835784313","0.6268573835784313","0.6268573835784313"
"135","0.8970853365384616","0.8970853365384616","0.8970853365384616","0.9418569711538461","0.9418569711538461","0.9418569711538461","0.36656942246835444","0.36656942246835444","0.36656942246835444","0.30821814903846156","0.30821814903846156","0.30821814903846156","0.5906901041666667","0.5906901041666667","0.5906901041666667","0.6202703737745098","0.6202703737745098","0.6202703737745098"
"136","0.8850661057692308","0.8850661057692308","0.8850661057692308","0.9468900240384616","0.9468900240384616","0.9468900240384616","0.3832698773734177","0.3832698773734177","0.3832698773734177","0.34572816506410253","0.34572816506410253","0.34572816506410253","0.5992838541666666","0.5992838541666666","0.5992838541666666","0.6191214767156863","0.6191214767156863","0.6191214767156863"
"137","0.8840144230769231","0.8840144230769231","0.8840144230769231","0.9649188701923077","0.9649188701923077","0.9649188701923077","0.3830350079113924","0.3830350079113924","0.3830350079113924","0.32752403846153844","0.32752403846153844","0.32752403846153844","0.59140625","0.59140625","0.59140625","0.6094515931372549","0.6094515931372549","0.6094515931372549"
"138","0.8752253605769231","0.8752253605769231","0.8752253605769231","0.9503455528846154","0.9503455528846154","0.9503455528846154","0.3876829509493671","0.3876829509493671","0.3876829509493671","0.32947716346153844","0.32947716346153844","0.32947716346153844","0.5812065972222222","0.5812065972222222","0.5812065972222222","0.6153109681372549","0.6153109681372549","0.6153109681372549"
"139","0.8753004807692308","0.8753004807692308","0.8753004807692308","0.9393780048076923","0.9393780048076923","0.9393780048076923","0.380439082278481","0.380439082278481","0.380439082278481","0.32822516025641024","0.32822516025641024","0.32822516025641024","0.6012586805555555","0.6012586805555555","0.6012586805555555","0.6135110294117647","0.6135110294117647","0.6135110294117647"
"140","0.8854417067307692","0.8854417067307692","0.8854417067307692","0.9627403846153846","0.9627403846153846","0.9627403846153846","0.38657041139240506","0.38657041139240506","0.38657041139240506","0.32096354166666663","0.32096354166666663","0.32096354166666663","0.5994791666666667","0.5994791666666667","0.5994791666666667","0.6151194852941176","0.6151194852941176","0.6151194852941176"
"141","0.8964092548076923","0.8964092548076923","0.8964092548076923","0.9635667067307692","0.9635667067307692","0.9635667067307692","0.37111847310126583","0.37111847310126583","0.37111847310126583","0.32822516025641024","0.32822516025641024","0.32822516025641024","0.5978298611111111","0.5978298611111111","0.5978298611111111","0.6027688419117647","0.6027688419117647","0.6027688419117647"
"142","0.8844651442307692","0.8844651442307692","0.8844651442307692","0.9137620192307692","0.9137620192307692","0.9137620192307692","0.38071103639240506","0.38071103639240506","0.38071103639240506","0.31608072916666663","0.31608072916666663","0.31608072916666663","0.5941840277777778","0.5941840277777778","0.5941840277777778","0.6169194240196079","0.6169194240196079","0.6169194240196079"
"143","0.8820612980769231","0.8820612980769231","0.8820612980769231","0.9571814903846154","0.9571814903846154","0.9571814903846154","0.3790298655063291","0.3790298655063291","0.3790298655063291","0.31705729166666663","0.31705729166666663","0.31705729166666663","0.6018229166666667","0.6018229166666667","0.6018229166666667","0.6131089154411765","0.6131089154411765","0.6131089154411765"
"144","0.8911508413461539","0.8911508413461539","0.8911508413461539","0.9667217548076923","0.9667217548076923","0.9667217548076923","0.380439082278481","0.380439082278481","0.380439082278481","0.32584635416666663","0.32584635416666663","0.32584635416666663","0.5978515624999999","0.5978515624999999","0.5978515624999999","0.6270297181372549","0.6270297181372549","0.6270297181372549"
"145","0.9107572115384616","0.9107572115384616","0.9107572115384616","0.955078125","0.955078125","0.955078125","0.3741470530063291","0.3741470530063291","0.3741470530063291","0.31853465544871795","0.31853465544871795","0.31853465544871795","0.5884548611111111","0.5884548611111111","0.5884548611111111","0.6289636948529412","0.6289636948529412","0.6289636948529412"
"146","0.8979116586538461","0.8979116586538461","0.8979116586538461","0.9567307692307692","0.9567307692307692","0.9567307692307692","0.36963508702531644","0.36963508702531644","0.36963508702531644","0.31881009615384615","0.31881009615384615","0.31881009615384615","0.6014105902777778","0.6014105902777778","0.6014105902777778","0.6157896752450981","0.6157896752450981","0.6157896752450981"
"147","0.8801081730769231","0.8801081730769231","0.8801081730769231","0.9443359375","0.9443359375","0.9443359375","0.3842464398734177","0.3842464398734177","0.3842464398734177","0.32689803685897434","0.32689803685897434","0.32689803685897434","0.6012152777777778","0.6012152777777778","0.6012152777777778","0.6218213848039216","0.6218213848039216","0.6218213848039216"
"148","0.8836388221153846","0.8836388221153846","0.8836388221153846","0.9589092548076923","0.9589092548076923","0.9589092548076923","0.38024129746835444","0.38024129746835444","0.38024129746835444","0.32494491185897434","0.32494491185897434","0.32494491185897434","0.6006727430555555","0.6006727430555555","0.6006727430555555","0.6098537071078431","0.6098537071078431","0.6098537071078431"
"149","0.8649338942307692","0.8649338942307692","0.8649338942307692","0.9491436298076923","0.9491436298076923","0.9491436298076923","0.3910823773734177","0.3910823773734177","0.3910823773734177","0.33240685096153844","0.33240685096153844","0.33240685096153844","0.6025607638888889","0.6025607638888889","0.6025607638888889","0.6272786458333334","0.6272786458333334","0.6272786458333334"
"150","0.9007662259615384","0.9007662259615384","0.9007662259615384","0.9673978365384616","0.9673978365384616","0.9673978365384616","0.39387608781645567","0.39387608781645567","0.39387608781645567","0.30388621794871795","0.30388621794871795","0.30388621794871795","0.6095052083333333","0.6095052083333333","0.6095052083333333","0.6196959252450981","0.6196959252450981","0.6196959252450981"
"151","0.9269080528846154","0.9269080528846154","0.9269080528846154","0.9671724759615384","0.9671724759615384","0.9671724759615384","0.3669402689873418","0.3669402689873418","0.3669402689873418","0.30423677884615385","0.30423677884615385","0.30423677884615385","0.5994574652777778","0.5994574652777778","0.5994574652777778","0.6202703737745098","0.6202703737745098","0.6202703737745098"
"152","0.9315655048076923","0.9315655048076923","0.9315655048076923","0.9603365384615384","0.9603365384615384","0.9603365384615384","0.404989121835443","0.404989121835443","0.404989121835443","0.33240685096153844","0.33240685096153844","0.33240685096153844","0.6051432291666666","0.6051432291666666","0.6051432291666666","0.6104090073529412","0.6104090073529412","0.6104090073529412"
"153","0.9156400240384616","0.9156400240384616","0.9156400240384616","0.9527493990384616","0.9527493990384616","0.9527493990384616","0.3817246835443038","0.3817246835443038","0.3817246835443038","0.31322616185897434","0.31322616185897434","0.31322616185897434","0.6030381944444444","0.6030381944444444","0.6030381944444444","0.6256318933823529","0.6256318933823529","0.6256318933823529"
"154","0.9202974759615384","0.9202974759615384","0.9202974759615384","0.9681490384615384","0.9681490384615384","0.9681490384615384","0.3990308544303798","0.3990308544303798","0.3990308544303798","0.32619691506410253","0.32619691506410253","0.32619691506410253","0.6090711805555555","0.6090711805555555","0.6090711805555555","0.6156364889705882","0.6156364889705882","0.6156364889705882"
"155","0.9239783653846154","0.9239783653846154","0.9239783653846154","0.9654447115384616","0.9654447115384616","0.9654447115384616","0.3892652294303798","0.3892652294303798","0.3892652294303798","0.32424379006410253","0.32424379006410253","0.32424379006410253","0.5978949652777777","0.5978949652777777","0.5978949652777777","0.6233723958333334","0.6233723958333334","0.6233723958333334"
"156","0.9178185096153846","0.9178185096153846","0.9178185096153846","0.9516225961538461","0.9516225961538461","0.9516225961538461","0.3986970925632911","0.3986970925632911","0.3986970925632911","0.33318309294871795","0.33318309294871795","0.33318309294871795","0.6100477430555555","0.6100477430555555","0.6100477430555555","0.6239276960784313","0.6239276960784313","0.6239276960784313"
"157","0.9006159855769231","0.9006159855769231","0.9006159855769231","0.9676983173076923","0.9676983173076923","0.9676983173076923","0.3839126780063291","0.3839126780063291","0.3839126780063291","0.29802684294871795","0.29802684294871795","0.29802684294871795","0.6252821180555556","0.6252821180555556","0.6252821180555556","0.6122855392156863","0.6122855392156863","0.6122855392156863"
"158","0.9171424278846154","0.9171424278846154","0.9171424278846154","0.9749849759615384","0.9749849759615384","0.9749849759615384","0.3783870648734177","0.3783870648734177","0.3783870648734177","0.32326722756410253","0.32326722756410253","0.32326722756410253","0.6153428819444444","0.6153428819444444","0.6153428819444444","0.6312614889705882","0.6312614889705882","0.6312614889705882"
"159","0.9308143028846154","0.9308143028846154","0.9308143028846154","0.9720552884615384","0.9720552884615384","0.9720552884615384","0.3990308544303798","0.3990308544303798","0.3990308544303798","0.32396834935897434","0.32396834935897434","0.32396834935897434","0.6068793402777778","0.6068793402777778","0.6068793402777778","0.6194469975490197","0.6194469975490197","0.6194469975490197"
"160","0.9257061298076923","0.9257061298076923","0.9257061298076923","0.9610877403846154","0.9610877403846154","0.9610877403846154","0.416707871835443","0.416707871835443","0.416707871835443","0.31545472756410253","0.31545472756410253","0.31545472756410253","0.6069661458333333","0.6069661458333333","0.6069661458333333","0.6245021446078431","0.6245021446078431","0.6245021446078431"
